"Id","Inc","Capital","Hours","Age","Employer","Education","Marital_Status","Occupation"
30204,"Low",0,25,64,"Self-Emp","Bach","Married","Management"
30206,"Low",0,15,68,"Govt","Bach","Divorced","Admin"
30207,"High",1007,48,55,"Private","High School","Divorced","Management"
30208,"High",0,31,57,"Private","Min","Married","Trades"
30209,"High",0,53,42,"Private","Bach","Never Married","Admin"
30210,"High",0,32,49,"Private","High School","Married","Management"
30211,"High",0,29,49,"Private","High School","Married","Agricultural"
30212,"High",0,62,25,"Private","Min","Married","Specialist"
30213,"Low",0,31,31,"Private","Master","Never Married","Specialist"
30214,"Low",0,36,33,"Private","Master","Married","Admin"
30215,"High",0,33,57,"Private","Bach","Married","Agricultural"
30216,"Low",0,46,22,"Private","Min","Never Married","Management"
30217,"Low",0,23,20,"Private","Min","Married","Specialist"
30218,"High",0,45,32,"Private","Min","Never Married","Management"
30219,"High",0,34,43,"Private","High School","Married","Management"
30220,"Low",0,3,83,"Private","Bach","Never Married","Admin"
30221,"Low",0,41,20,"Self-Emp","Min","Divorced","Agricultural"
30222,"High",0,39,41,"Private","Master","Divorced","Agricultural"
30223,"Low",0,7,79,"Self-Emp","Master","Never Married","Management"
30224,"Low",0,10,76,"Govt","Min","Never Married","Agricultural"
30225,"Low",0,44,23,"Private","High School","Married","Trades"
30226,"High",0,28,63,"Private","High School","Never Married","Agricultural"
30227,"Low",0,38,22,"Self-Emp","High School","Married","Specialist"
30228,"Low",0,27,70,"Private","High School","Married","Specialist"
30229,"Low",0,35,28,"Private","Min","Married","Specialist"
30230,"Low",0,9,80,"Private","Min","Married","Admin"
30231,"Low",0,44,19,"Private","High School","Divorced","Trades"
30233,"High",0,37,46,"Private","Bach","Never Married","Management"
30234,"High",4044,39,49,"Private","Bach","Married","Management"
30237,"Low",0,6,80,"Private","Bach","Divorced","Specialist"
30239,"High",5101,45,51,"Govt","Min","Married","Agricultural"
30240,"High",0,39,51,"Private","Bach","Married","Specialist"
30241,"Low",0,26,64,"Private","High School","Never Married","Management"
30242,"Low",0,17,77,"Private","Min","Divorced","Admin"
30243,"Low",0,9,76,"Private","Min","Widowed","Management"
30244,"High",0,34,36,"Govt","High School","Never Married","Trades"
30245,"Low",740,34,20,"Self-Emp","Min","Never Married","Trades"
30246,"Low",0,15,67,"Private","Bach","Never Married","Admin"
30247,"Low",0,39,19,"Private","Bach","Married","Specialist"
30248,"High",0,44,47,"Private","High School","Married","Trades"
30249,"High",0,31,50,"Private","Bach","Never Married","Agricultural"
30250,"High",0,42,36,"Govt","Min","Married","Agricultural"
30252,"High",0,44,52,"Private","High School","Divorced","Specialist"
30253,"Low",0,11,72,"Private","Master","Married","Admin"
30255,"Low",0,26,70,"Govt","Min","Married","Management"
30256,"High",1480,30,55,"Govt","Bach","Married","Admin"
30257,"High",2351,31,47,"Private","Bach","Never Married","Admin"
30258,"High",0,46,34,"Private","Bach","Never Married","Management"
30259,"Low",0,3,83,"Private","Min","Married","Trades"
30260,"Low",0,24,44,"Private","Master","Married","Admin"
30261,"High",0,54,58,"Private","Bach","Married","Admin"
30262,"Low",0,24,32,"Private","Bach","Married","Admin"
30263,"Low",0,16,51,"Self-Emp","High School","Never Married","Specialist"
30264,"High",0,50,64,"Self-Emp","High School","Married","Agricultural"
30265,"High",0,32,65,"Govt","Bach","Divorced","Specialist"
30266,"High",0,34,70,"Private","Bach","Married","Trades"
30267,"High",0,37,61,"Private","High School","Married","Trades"
30268,"High",0,33,46,"Private","Master","Never Married","Management"
30269,"Low",0,18,66,"Private","Bach","Married","Specialist"
30270,"Low",0,21,43,"Self-Emp","Bach","Married","Admin"
30271,"High",0,38,49,"Private","High School","Divorced","Agricultural"
30272,"High",0,46,53,"Govt","Bach","Never Married","Management"
30274,"High",1319,52,58,"Private","Bach","Married","Management"
30275,"High",0,34,36,"Govt","High School","Divorced","Trades"
30276,"High",0,47,49,"Govt","Bach","Married","Admin"
30277,"Low",0,16,74,"Govt","Min","Divorced","Admin"
30278,"Low",0,24,50,"Private","Min","Never Married","Management"
30280,"Low",0,13,75,"Private","Bach","Married","Trades"
30281,"High",0,50,61,"Private","Bach","Never Married","Management"
30282,"Low",0,20,64,"Private","Bach","Married","Specialist"
30283,"High",0,55,39,"Private","Bach","Married","Agricultural"
30284,"Low",0,24,29,"Self-Emp","High School","Never Married","Specialist"
30285,"High",0,27,56,"Private","High School","Married","Agricultural"
30286,"High",0,42,54,"Private","Min","Divorced","Trades"
30287,"High",0,29,50,"Private","Bach","Married","Management"
30289,"Low",0,43,19,"Private","High School","Married","Trades"
30290,"Low",0,19,69,"Private","Bach","Divorced","Trades"
30291,"High",0,27,58,"Private","High School","Never Married","Management"
30292,"High",0,52,53,"Govt","Bach","Never Married","Specialist"
30293,"Low",0,16,71,"Private","Bach","Never Married","Trades"
30294,"Low",0,27,67,"Private","High School","Married","Trades"
30295,"High",0,44,49,"Private","Bach","Married","Specialist"
30296,"High",0,41,51,"Govt","Bach","Married","Specialist"
30298,"Low",0,8,74,"Private","Bach","Married","Admin"
30299,"High",0,43,50,"Private","High School","Never Married","Management"
30300,"High",1708,28,53,"Private","Min","Never Married","Management"
30301,"Low",0,8,78,"Self-Emp","Min","Divorced","Agricultural"
30302,"High",0,70,30,"Govt","Bach","Married","Admin"
30303,"Low",0,4,82,"Govt","Bach","Married","Trades"
30304,"High",0,51,43,"Private","Bach","Never Married","Agricultural"
30305,"Low",0,31,34,"Private","Bach","Married","Agricultural"
30307,"High",0,27,64,"Private","Min","Never Married","Admin"
30308,"High",0,74,41,"Private","High School","Married","Specialist"
30309,"High",0,28,64,"Private","Min","Married","Admin"
30312,"High",0,38,53,"Private","High School","Married","Agricultural"
30313,"High",0,38,53,"Private","Bach","Married","Management"
30314,"High",0,43,32,"Private","Master","Divorced","Agricultural"
30316,"Low",0,19,74,"Self-Emp","High School","Married","Admin"
30317,"High",0,42,56,"Govt","Min","Married","Management"
30318,"Low",0,24,73,"Self-Emp","High School","Never Married","Trades"
30319,"High",0,31,55,"Private","Bach","Never Married","Management"
30320,"Low",0,24,37,"Private","High School","Never Married","Management"
30321,"Low",0,24,69,"Self-Emp","High School","Married","Agricultural"
30322,"High",0,40,65,"Other","High School","Never Married","Trades"
30323,"Low",0,12,79,"Private","Min","Never Married","Admin"
30324,"Low",0,43,19,"Private","Bach","Never Married","Management"
30325,"Low",0,8,81,"Self-Emp","Bach","Divorced","Agricultural"
30326,"Low",0,11,80,"Private","Bach","Married","Specialist"
30327,"High",0,41,35,"Private","Bach","Never Married","Agricultural"
30328,"Low",0,35,21,"Private","High School","Married","Trades"
30329,"High",0,43,68,"Govt","Min","Divorced","Admin"
30330,"Low",0,43,18,"Self-Emp","Min","Married","Admin"
30331,"Low",0,5,83,"Private","Min","Never Married","Agricultural"
30332,"High",0,30,41,"Private","High School","Divorced","Trades"
30333,"High",0,58,27,"Private","High School","Married","Admin"
30334,"High",3952,53,31,"Private","Master","Never Married","Trades"
30335,"Low",1787,12,77,"Self-Emp","Bach","Married","Agricultural"
30336,"Low",0,30,34,"Private","Bach","Divorced","Trades"
30337,"Low",0,32,19,"Private","Min","Married","Management"
30338,"Low",0,17,70,"Private","Bach","Divorced","Agricultural"
30339,"High",0,51,41,"Private","Bach","Married","Specialist"
30340,"High",0,71,45,"Private","Bach","Never Married","Admin"
30341,"Low",0,35,25,"Private","High School","Married","Management"
30342,"High",0,27,45,"Private","Bach","Never Married","Management"
30343,"High",0,66,64,"Govt","High School","Never Married","Trades"
30344,"Low",0,33,31,"Private","Min","Married","Trades"
30345,"Low",0,23,23,"Private","Master","Married","Specialist"
30346,"High",0,32,40,"Private","Min","Married","Admin"
30347,"Low",1803,11,78,"Private","Min","Never Married","Agricultural"
30348,"Low",1017,37,23,"Private","Min","Never Married","Admin"
30349,"High",0,40,34,"Private","High School","Married","Trades"
30350,"High",0,34,50,"Private","Bach","Divorced","Management"
30351,"Low",1263,7,81,"Self-Emp","Bach","Divorced","Agricultural"
30352,"High",0,46,29,"Govt","Bach","Never Married","Agricultural"
30355,"Low",0,41,30,"Private","Min","Divorced","Specialist"
30356,"High",0,35,70,"Private","Bach","Never Married","Management"
30357,"High",0,56,50,"Other","High School","Never Married","Management"
30358,"High",0,44,44,"Govt","Master","Married","Admin"
30360,"High",0,50,51,"Private","High School","Married","Trades"
30361,"High",0,37,66,"Govt","Bach","Married","Management"
30362,"High",0,50,31,"Private","High School","Married","Admin"
30363,"High",0,37,55,"Private","Bach","Married","Specialist"
30364,"Low",0,11,77,"Private","Bach","Married","Specialist"
30365,"Low",0,31,32,"Private","Bach","Married","Management"
30366,"High",0,52,46,"Private","Min","Married","Admin"
30367,"Low",0,19,24,"Private","Min","Married","Specialist"
30368,"Low",0,19,36,"Private","Min","Never Married","Admin"
30369,"High",0,35,62,"Private","Bach","Married","Management"
30370,"High",0,30,67,"Private","Min","Never Married","Specialist"
30372,"High",0,29,65,"Private","Bach","Married","Specialist"
30373,"High",0,46,36,"Private","Bach","Never Married","Agricultural"
30374,"High",3293,50,64,"Private","High School","Divorced","Trades"
30375,"Low",0,2,84,"Private","High School","Divorced","Management"
30377,"High",0,44,54,"Private","High School","Married","Admin"
30378,"High",0,66,23,"Govt","High School","Married","Management"
30380,"High",0,40,59,"Private","Min","Never Married","Management"
30381,"Low",0,2,84,"Private","Bach","Never Married","Specialist"
30382,"High",0,31,40,"Private","Bach","Never Married","Specialist"
30383,"High",0,36,53,"Private","High School","Divorced","Management"
30384,"Low",0,11,74,"Private","Bach","Married","Management"
30385,"Low",0,3,82,"Self-Emp","Master","Divorced","Management"
30386,"Low",0,28,38,"Self-Emp","High School","Married","Trades"
30387,"Low",0,28,68,"Self-Emp","Bach","Divorced","Trades"
30388,"High",0,27,52,"Private","High School","Widowed","Agricultural"
30389,"Low",0,35,23,"Private","Bach","Divorced","Specialist"
30390,"Low",0,21,27,"Private","Bach","Divorced","Management"
30391,"High",0,39,68,"Private","Bach","Never Married","Management"
30392,"High",0,59,61,"Private","High School","Married","Management"
30393,"Low",0,21,72,"Self-Emp","Master","Divorced","Management"
30395,"High",0,46,37,"Private","Min","Never Married","Agricultural"
30396,"High",0,55,30,"Private","Bach","Never Married","Trades"
30397,"High",0,39,59,"Private","Bach","Widowed","Specialist"
30398,"High",0,45,64,"Private","Min","Never Married","Admin"
30400,"Low",0,28,22,"Private","Bach","Never Married","Agricultural"
30401,"Low",0,27,43,"Self-Emp","High School","Widowed","Agricultural"
30402,"High",0,49,37,"Self-Emp","Min","Divorced","Trades"
30403,"Low",0,7,81,"Self-Emp","High School","Married","Trades"
30404,"Low",0,32,23,"Govt","High School","Never Married","Agricultural"
30405,"Low",2954,28,32,"Govt","Bach","Divorced","Management"
30406,"Low",0,13,73,"Govt","Master","Never Married","Agricultural"
30407,"High",0,30,68,"Private","High School","Married","Trades"
30408,"Low",0,35,27,"Private","Bach","Divorced","Agricultural"
30409,"Low",0,22,68,"Private","Min","Married","Admin"
30410,"Low",0,61,20,"Private","High School","Never Married","Agricultural"
30411,"Low",0,51,21,"Private","Min","Married","Agricultural"
30412,"High",0,33,67,"Private","Bach","Married","Management"
30413,"High",0,48,63,"Private","Min","Married","Admin"
30414,"Low",0,23,58,"Private","Bach","Married","Agricultural"
30415,"Low",0,31,72,"Private","Bach","Married","Management"
30417,"Low",0,20,71,"Private","High School","Never Married","Agricultural"
30418,"Low",0,24,42,"Private","Min","Widowed","Management"
30419,"High",0,64,30,"Private","Min","Married","Trades"
30421,"Low",0,2,83,"Govt","Min","Divorced","Specialist"
30422,"Low",0,10,78,"Govt","Master","Married","Trades"
30423,"High",0,37,53,"Private","Master","Married","Management"
30424,"High",0,54,30,"Private","High School","Married","Management"
30425,"Low",1017,20,73,"Private","Min","Married","Specialist"
30426,"Low",0,23,76,"Private","Min","Divorced","Agricultural"
30427,"High",0,34,39,"Private","High School","Never Married","Agricultural"
30428,"Low",0,4,82,"Private","Bach","Married","Management"
30430,"Low",0,26,65,"Private","High School","Married","Agricultural"
30432,"High",0,48,69,"Private","Min","Married","Management"
30433,"High",0,51,35,"Private","Min","Married","Agricultural"
30434,"Low",0,16,70,"Govt","Bach","Married","Agricultural"
30435,"Low",2022,2,84,"Private","High School","Married","Specialist"
30436,"High",1804,47,34,"Govt","Min","Widowed","Management"
30437,"Low",1671,27,25,"Private","High School","Married","Specialist"
30440,"High",0,26,49,"Private","High School","Never Married","Management"
30441,"High",0,39,43,"Private","Min","Never Married","Management"
30442,"Low",0,37,21,"Private","High School","Married","Management"
30443,"High",0,56,36,"Private","High School","Never Married","Management"
30444,"Low",0,29,23,"Private","Min","Divorced","Specialist"
30445,"Low",1042,24,45,"Self-Emp","Bach","Widowed","Admin"
30446,"High",0,32,39,"Private","Bach","Never Married","Management"
30447,"Low",0,1,84,"Private","High School","Married","Agricultural"
30448,"Low",0,1,84,"Private","Min","Never Married","Agricultural"
30449,"High",0,36,47,"Private","Bach","Married","Management"
30450,"Low",0,4,83,"Govt","Bach","Never Married","Management"
30451,"High",0,53,29,"Private","Bach","Divorced","Management"
30452,"High",1723,25,56,"Private","Bach","Married","Management"
30453,"Low",0,29,23,"Self-Emp","Bach","Never Married","Agricultural"
30454,"Low",0,24,35,"Self-Emp","High School","Divorced","Management"
30455,"High",0,38,52,"Private","High School","Never Married","Admin"
30456,"High",0,42,63,"Private","High School","Divorced","Admin"
30457,"High",0,65,29,"Private","High School","Divorced","Admin"
30458,"High",0,59,28,"Private","Bach","Married","Agricultural"
30459,"High",0,40,37,"Private","High School","Widowed","Specialist"
30460,"High",0,84,39,"Private","High School","Divorced","Management"
30461,"Low",2505,35,28,"Private","Bach","Never Married","Admin"
30462,"High",0,28,65,"Private","High School","Married","Specialist"
30463,"High",0,38,45,"Govt","High School","Never Married","Admin"
30464,"High",0,48,53,"Private","Master","Married","Admin"
30465,"High",0,43,43,"Private","Min","Married","Trades"
30466,"High",0,53,55,"Private","High School","Never Married","Specialist"
30467,"High",0,42,63,"Private","High School","Married","Agricultural"
30468,"High",0,26,61,"Govt","Bach","Divorced","Agricultural"
30470,"Low",0,12,68,"Private","Min","Married","Trades"
30472,"High",0,37,42,"Govt","Bach","Married","Trades"
30473,"Low",0,4,83,"Self-Emp","High School","Married","Agricultural"
30474,"Low",0,36,25,"Private","High School","Never Married","Agricultural"
30475,"Low",0,30,18,"Private","Master","Married","Specialist"
30477,"High",0,28,67,"Private","Bach","Divorced","Management"
